date,asset_0,asset_1,asset_2,asset_3,asset_4,asset_5
2018-11-13,-0.0022726922,-0.0193628123,0.0180038644,0.0059134737,0.0155738719,-0.0140779691
2018-11-14,-0.0170792797,-0.0044111950,-0.0068307241,0.0040545490,-0.0158491898,0.0091386336
2018-11-15,-0.0322156918,0.0034196902,-0.0040718247,0.0154011215,0.0040811425,0.0154023051
2018-11-16,0.0025881040,-0.0007300588,0.0142093153,0.0263929103,-0.0023356470,-0.0063667738
2018-11-19,0.0001137469,0.0169110096,-0.0121673383,-0.0028452293,0.0050597443,0.0062239878
2018-11-20,-0.0309995048,-0.0049777196,-0.0337632827,0.0009764086,0.0128708304,-0.0302276204
2018-11-21,0.0063010083,0.0293570725,0.0096771372,0.0022713695,-0.0047680784,0.0034638854
2018-11-22,0.0199767798,0.0129877667,0.0033480359,0.0110268732,0.0081054306,0.0079068256
2018-11-23,0.0211575215,0.0138420916,-0.0303867859,-0.0103765038,0.0051097052,-0.0174449711
2018-11-26,-0.0057356667,-0.0117124380,0.0114650730,0.0164072395,0.0221437363,0.0086831359
2018-11-27,0.0063687331,0.0101549611,-0.0024233904,0.0179782618,0.0110976286,-0.0012124467
2018-11-28,0.0025099843,-0.0098429229,-0.0065203901,-0.0042973262,-0.0062528357,-0.0088969004
2018-11-29,0.0013079287,0.0032021150,0.0039379512,0.0269031110,0.0172766913,-0.0103167902
2018-11-30,0.0233231560,0.0170923029,0.0151236840,0.0145251582,0.0101745284,0.0300376991
2018-12-03,-0.0141477610,-0.0078617568,0.0059484882,0.0028080771,-0.0209613907,-0.0053540417
2018-12-04,-0.0524088802,0.0139209259,-0.0098312001,-0.0177447360,0.0140681487,-0.0080945389
2018-12-05,-0.0214842444,-0.0180264284,-0.0137086544,-0.0167507010,0.0020205076,0.0049325867
2018-12-06,-0.0088507326,-0.0046524290,-0.0067926153,-0.0226142087,-0.0113340834,0.0055505784
2018-12-07,-0.0031066065,0.0114740676,0.0058172702,0.0090427801,-0.0099680096,-0.0139884990
2018-12-10,-0.0066294031,0.0154540952,0.0064225586,-0.0049312893,-0.0170123886,0.0021071253
2018-12-11,0.0273546372,0.0251356493,0.0060349751,0.0217441887,-0.0132545216,-0.0094649100
2018-12-12,0.0204985775,0.0080849229,-0.0274315336,0.0053829757,0.0125755610,-0.0069061449
2018-12-13,-0.0024399087,0.0029520918,0.0088450155,0.0034190444,0.0124423592,-0.0064790704
2018-12-14,0.0328783201,0.0019186875,-0.0127678141,-0.0042719171,-0.0014415068,0.0162363910
2018-12-17,-0.0196525616,0.0122527090,-0.0090633517,0.0064866999,-0.0017011663,0.0254920966
2018-12-18,-0.0117421621,-0.0033038083,0.0150222038,0.0049220016,0.0008998910,0.0124966969
2018-12-19,0.0390743523,0.0261117633,0.0293939837,0.0299576759,0.0176556765,0.0035478182
2018-12-20,-0.0558690106,-0.0377839036,0.0197905283,0.0291118770,-0.0085227462,-0.0112764279
2018-12-21,0.0169986898,-0.0058713733,0.0176489201,0.0089803980,0.0120899670,-0.0107797867
2018-12-24,0.0058078945,-0.0261138617,-0.0174075769,-0.0184499273,-0.0296872895,0.0122077711
2018-12-25,-0.0223912707,-0.0292313699,-0.0474417368,-0.0089568915,-0.0111474280,-0.0147550992
2018-12-26,-0.0181273821,-0.0150360695,0.0319226341,-0.0385879706,-0.0216091715,0.0154982659
2018-12-27,-0.0108338487,0.0015369447,-0.0056507707,0.0037268993,0.0089792104,-0.0111462109
2018-12-28,0.0145776562,-0.0072720513,-0.0020862006,0.0021546136,-0.0019927193,-0.0161796988
2018-12-31,0.0253940995,0.0119552623,-0.0257777861,0.0327606422,-0.0007240857,-0.0083245811
2019-01-01,0.0041724176,-0.0078172088,0.0022678717,0.0139726668,-0.0162163448,-0.0091386061
2019-01-02,0.0182342092,0.0100179681,-0.0245491453,0.0211545558,0.0167583144,0.0330216894
2019-01-03,0.0091006266,0.0095440336,0.0195074640,0.0040720282,-0.0107003800,-0.0089401688
2019-01-04,-0.0065855500,-0.0201451178,-0.0221964337,0.0082252390,0.0019723115,0.0048818241
2019-01-07,0.0098488845,0.0151566618,0.0086001617,-0.0095570679,0.0111908033,0.0077942970
2019-01-08,-0.0044798546,0.0348660857,-0.0038898516,0.0047290311,0.0185495455,0.0163870394
2019-01-09,-0.0067059478,0.0002640324,-0.0132700390,0.0063562065,-0.0045283558,-0.0146828948
2019-01-10,-0.0153479942,-0.0157941961,-0.0183320826,-0.0214542779,-0.0031926927,0.0092039375
2019-01-11,-0.0024774303,-0.0259800044,-0.0265469817,0.0000951234,-0.0153643662,-0.0217572762
2019-01-14,0.0127686407,0.0063104602,0.0265094645,0.0002144718,0.0014388499,-0.0049098503
2019-01-15,-0.0155409392,0.0086892548,0.0014484915,-0.0111192034,-0.0033982127,0.0025705528
2019-01-16,0.0032321058,-0.0029846363,-0.0132018777,0.0130570300,-0.0122074591,-0.0049445984
2019-01-17,0.0106171440,-0.0001047148,0.0046836404,0.0003910090,0.0031666572,-0.0100276248
2019-01-18,0.0034632247,0.0120375209,0.0224721545,-0.0004616655,0.0077335033,0.0087845382
2019-01-21,-0.0115908941,-0.0044550015,-0.0012426906,0.0217710502,0.0037891866,0.0181032671
2019-01-22,-0.0026364478,-0.0031647531,0.0019897387,-0.0107568022,-0.0131460551,0.0068799111
2019-01-23,0.0054409677,0.0028125634,-0.0050274714,0.0019458360,-0.0268938375,0.0017325537
2019-01-24,-0.0141632054,-0.0137018127,-0.0162707739,0.0198383865,-0.0080981186,0.0053278173
2019-01-25,0.0035471283,0.0024811524,0.0216929464,-0.0007688103,-0.0000736994,-0.0059615491
2019-01-28,-0.0074157105,0.0067284440,-0.0100255970,-0.0071374206,-0.0047479007,-0.0035506979
2019-01-29,0.0005000336,-0.0229533267,0.0014512524,0.0300870600,0.0076398379,0.0192664935
2019-01-30,-0.0225410996,-0.0202174344,-0.0147443811,0.0355427610,0.0123188208,-0.0046014953
2019-01-31,-0.0097535725,0.0151663091,0.0015625058,-0.0044121620,-0.0207396316,-0.0057477974
2019-02-01,-0.0244679393,-0.0282873102,0.0236355055,0.0161009513,-0.0279543823,0.0035213793
2019-02-04,0.0116081745,-0.0077671627,0.0131383107,0.0125894746,-0.0202862826,-0.0162812913
2019-02-05,-0.0122646469,-0.0250682350,0.0042621211,0.0032246225,-0.0136254395,-0.0216139618
2019-02-06,-0.0052251912,-0.0325111643,-0.0106619328,0.0082247451,-0.0010085122,-0.0018142629
2019-02-07,0.0191423816,-0.0141793004,0.0013985730,-0.0049434663,0.0355317014,-0.0055584231
2019-02-08,-0.0127699929,-0.0011249357,-0.0117312160,0.0212195427,0.0390265956,-0.0286025856
2019-02-11,0.0150137453,0.0227773075,-0.0002957118,-0.0047679288,0.0073108612,0.0078436259
2019-02-12,0.0073414093,0.0194749568,-0.0006629144,-0.0223317669,-0.0135720825,0.0006819156
2019-02-13,0.0100215186,-0.0034551056,-0.0016951236,0.0004714121,-0.0073897759,-0.0011534386
2019-02-14,-0.0104692593,0.0056376541,-0.0181209985,0.0268204852,-0.0081488063,0.0021054277
2019-02-15,0.0170586561,0.0121001546,0.0187105882,0.0051143034,0.0042666212,0.0097474736
2019-02-18,0.0103994686,-0.0119337729,-0.0065766017,-0.0177064089,0.0147954463,0.0025370034
2019-02-19,0.0318516154,-0.0124063684,-0.0028210619,-0.0005516967,0.0179786887,0.0131665500
2019-02-20,0.0146727454,0.0113262677,-0.0103023852,0.0081289596,-0.0128745033,-0.0149521650
2019-02-21,-0.0162052306,-0.0005359373,0.0024486007,-0.0072914267,-0.0083117326,0.0102321022
2019-02-22,-0.0272521847,0.0077425145,-0.0276613827,0.0169499879,-0.0021357443,-0.0014760712
2019-02-25,-0.0226646981,0.0128573356,0.0192269150,0.0075533891,-0.0261765174,0.0145434689
2019-02-26,0.0143851712,-0.0035130242,0.0117832571,-0.0129772691,0.0122468356,0.0124209952
2019-02-27,0.0033243731,0.0059292359,0.0078525689,0.0139427118,0.0154939589,-0.0071126118
2019-02-28,0.0362882607,0.0019679252,0.0155644553,-0.0041808409,-0.0065689689,0.0160456932
2019-03-01,-0.0078143339,0.0252765594,-0.0052695706,-0.0032892181,-0.0133813227,-0.0060763237
2019-03-04,0.0017778254,0.0277286710,0.0067581082,0.0051154800,0.0084123030,-0.0026587806
2019-03-05,-0.0118512277,0.0094778580,-0.0130055287,-0.0055354591,-0.0008412132,0.0098496415
2019-03-06,-0.0008629349,0.0054180197,-0.0089262679,0.0024760099,-0.0235448331,0.0039563444
2019-03-07,0.0067295384,0.0061711586,0.0193389636,0.0030162947,-0.0063222260,0.0167983249
2019-03-08,-0.0002353178,-0.0049229792,-0.0137549996,-0.0073014420,0.0126332848,0.0155942149
2019-03-11,0.0218599552,0.0099194059,0.0040687086,0.0064043152,-0.0000372425,-0.0034544365
2019-03-12,-0.0144354030,0.0033572294,-0.0120466457,0.0182094481,0.0039500996,0.0158783507
2019-03-13,0.0103896584,0.0068792246,-0.0151386609,0.0010736322,-0.0177580125,0.0295323636
2019-03-14,0.0068027332,-0.0122167532,-0.0274813291,-0.0179871644,-0.0205630872,0.0240501634
2019-03-15,0.0056059247,-0.0134250018,-0.0044702238,0.0088667666,0.0237669548,-0.0083924763
2019-03-18,0.0091764743,0.0128112719,-0.0347844331,0.0190168304,-0.0053450609,-0.0067213885
2019-03-19,-0.0089671495,0.0081387137,0.0010624437,-0.0135856560,0.0187884278,0.0312981859
2019-03-20,0.0253556193,0.0118144001,0.0236850569,-0.0151063228,0.0212119243,0.0109477289
2019-03-21,0.0259353856,0.0013371870,-0.0089781620,-0.0040106967,-0.0025632646,-0.0010284399
2019-03-22,0.0142183381,-0.0076555404,0.0121551572,-0.0075290965,0.0015972626,0.0010210508
2019-03-25,-0.0018637400,-0.0189775896,-0.0234369516,0.0243973321,0.0099219651,0.0241007267
2019-03-26,-0.0112887424,0.0065070018,-0.0014534438,-0.0131114006,-0.0127426176,0.0111154670
2019-03-27,0.0127491119,-0.0021766847,-0.0137544467,0.0034512720,0.0132578415,0.0032150201
2019-03-28,-0.0134112777,-0.0060900807,-0.0181825519,-0.0185691039,-0.0289720776,-0.0020403993
2019-03-29,0.0034760624,-0.0111204048,0.0054959134,0.0268390103,0.0090954706,-0.0091079144
2019-04-01,-0.0189885377,-0.0150724742,0.0018697098,0.0015135570,-0.0195762808,0.0026246633
2019-04-02,-0.0189194976,0.0095822024,0.0203911640,-0.0092589722,-0.0227242542,-0.0208266099
2019-04-03,-0.0156887052,0.0010189341,-0.0002665529,-0.0099272384,-0.0147367366,-0.0273551979
2019-04-04,0.0072157700,0.0013349269,-0.0140948978,0.0117027627,0.0026745198,-0.0240575364
2019-04-05,0.0071055685,0.0118600017,-0.0172070675,-0.0129267391,0.0053970970,-0.0039562091
2019-04-08,-0.0039818150,0.0202610210,-0.0219601577,0.0102501089,-0.0020025704,0.0188685765
2019-04-09,0.0042491077,0.0050487855,0.0220913221,0.0212772903,0.0001599267,-0.0069209746
2019-04-10,0.0204191807,0.0002860189,0.0262878783,0.0227744204,-0.0073693772,0.0135859565
2019-04-11,-0.0018019877,0.0060151853,-0.0075138896,-0.0006566804,-0.0037413694,-0.0043631980
2019-04-12,-0.0344377098,-0.0014294539,-0.0079921322,-0.0043448125,-0.0006823926,-0.0052915189
2019-04-15,0.0169653373,0.0216277998,-0.0316474238,-0.0050239837,0.0062590327,0.0106541459
2019-04-16,-0.0001675499,0.0056404695,0.0225490450,0.0100099619,0.0027553120,0.0186321473
2019-04-17,0.0211119896,0.0040985456,0.0231042699,-0.0050461860,-0.0018613910,-0.0215239946
2019-04-18,0.0001822748,0.0144783704,-0.0131154165,0.0222563812,-0.0002010831,-0.0095434968
2019-04-19,-0.0440154955,-0.0164409149,0.0014979404,0.0304691964,-0.0033629416,0.0079046546
2019-04-22,0.0042739329,-0.0063363304,-0.0053364720,0.0218853155,0.0243789442,-0.0064984776
2019-04-23,-0.0037858319,0.0079774831,-0.0076498792,0.0074800334,-0.0060925696,0.0102720437
2019-04-24,-0.0057236891,0.0043710848,0.0043854685,-0.0133483263,0.0250539190,-0.0176789301
2019-04-25,0.0059730521,-0.0178894491,-0.0044491462,0.0089147938,-0.0014623877,0.0195039655
2019-04-26,-0.0171850945,0.0087661925,0.0006736580,0.0073089076,0.0138792450,0.0074766311
2019-04-29,0.0270260384,0.0051242302,0.0271369399,-0.0100802265,0.0220881748,0.0064368687
2019-04-30,-0.0054135019,-0.0057189878,0.0129800854,0.0024690569,-0.0042997858,-0.0061639221
2019-05-01,0.0026175314,-0.0096711366,-0.0062064927,-0.0165625804,-0.0180513097,-0.0031568617
2019-05-02,-0.0145235396,0.0394110705,0.0051822424,-0.0200153724,-0.0157618201,0.0003152592
2019-05-03,-0.0030927336,0.0093093305,-0.0004995297,0.0018609898,-0.0068100932,-0.0014350776
2019-05-06,-0.0056092694,0.0229668861,0.0231777125,0.0265945154,-0.0201903853,0.0064982123
2019-05-07,0.0105995131,-0.0166578512,-0.0105442549,0.0001373912,0.0359953894,0.0049410070
2019-05-08,-0.0204068530,-0.0263391914,-0.0132088494,0.0055770539,-0.0242122366,0.0161916499
2019-05-09,-0.0160302100,0.0026828284,0.0010110262,-0.0048040525,0.0139648994,-0.0431221342
2019-05-10,0.0087552946,0.0189200351,-0.0115066665,-0.0138186547,0.0112700885,0.0070492428
2019-05-13,-0.0204202426,-0.0196814259,0.0044971896,0.0040388950,0.0282968445,-0.0024279335
2019-05-14,-0.0041228470,0.0061818802,-0.0146529537,-0.0052220582,0.0154642438,-0.0096822035
2019-05-15,0.0071116408,0.0041408876,-0.0107819687,0.0060588421,0.0183600650,-0.0128127987
2019-05-16,-0.0091729584,-0.0095461218,0.0086329162,-0.0147666796,-0.0095561495,0.0041027714
2019-05-17,-0.0069951355,-0.0049421826,-0.0182515157,-0.0000438754,0.0130215216,-0.0082607692
2019-05-20,0.0048224897,0.0163529105,-0.0030776325,-0.0185845543,-0.0037686985,0.0107433888
2019-05-21,0.0068453467,0.0046701990,-0.0121982892,-0.0108965856,0.0327330761,-0.0223605835
2019-05-22,-0.0103662485,-0.0066525647,-0.0032147123,-0.0045710109,-0.0258016380,0.0013473506
2019-05-23,0.0296477420,0.0088332501,0.0031423543,-0.0204337152,-0.0169935250,0.0147172329
2019-05-24,0.0145086104,0.0123570599,0.0000255031,0.0011358787,0.0035629379,0.0225361005
2019-05-27,-0.0308030519,-0.0234951294,0.0117702725,-0.0046744429,-0.0139945736,0.0050585987
2019-05-28,0.0220984836,0.0340149478,-0.0075088988,-0.0091157003,0.0047710188,0.0185248808
2019-05-29,0.0026016058,-0.0033634415,0.0122911321,-0.0141550770,-0.0025411853,-0.0137696102
2019-05-30,-0.0018627581,0.0312472717,0.0019089491,0.0005320150,0.0241201698,-0.0144826994
2019-05-31,0.0177814985,-0.0023874396,-0.0052103187,-0.0005956992,0.0131468133,0.0086769174
2019-06-03,-0.0250604723,-0.0213960176,-0.0219593257,-0.0096004814,0.0051839716,-0.0012804151
2019-06-04,-0.0026655864,-0.0161389058,0.0051820807,0.0033422985,0.0173938572,-0.0365510247
2019-06-05,0.0057640861,0.0054913064,0.0278668647,-0.0028312251,0.0132405745,-0.0036855336
2019-06-06,0.0022564140,-0.0249389972,-0.0288422845,0.0061545742,0.0149361386,0.0181764943
2019-06-07,-0.0021786973,0.0086114570,0.0019462113,-0.0149213760,-0.0079783178,-0.0089762633
2019-06-10,-0.0203014949,0.0040584887,0.0269578222,0.0149201347,0.0224211544,0.0122866148
2019-06-11,0.0142643332,0.0199381332,-0.0301222838,0.0015461147,-0.0300292599,-0.0065230330
2019-06-12,0.0113647727,-0.0098541447,0.0159724515,0.0058335653,-0.0047493908,0.0250920141
2019-06-13,-0.0134391416,0.0080318792,0.0105304674,0.0164046946,-0.0051353470,0.0104944679
2019-06-14,-0.0156471159,0.0149108645,-0.0114103052,-0.0157873912,0.0061118525,-0.0179298832
2019-06-17,0.0213046045,-0.0039484456,0.0158390276,0.0023257171,0.0005466918,0.0142043062
2019-06-18,0.0073755957,0.0319993185,-0.0121281249,0.0066120307,0.0102131798,0.0144075797
2019-06-19,0.0038983576,0.0052446436,0.0052618820,-0.0081075024,0.0101622215,-0.0030675716
2019-06-20,0.0107996209,0.0116483325,0.0042212720,0.0180122871,-0.0000236849,0.0074014021
2019-06-21,-0.0041767875,0.0010812575,0.0110426553,-0.0103328217,-0.0048999516,0.0012645487
2019-06-24,0.0125575429,0.0232612488,-0.0059264207,-0.0101314024,0.0265118852,-0.0095692339
2019-06-25,-0.0012469927,0.0047884570,0.0023285686,-0.0223494087,0.0102329596,-0.0064466454
2019-06-26,0.0001559949,0.0026731297,0.0153915210,0.0002300341,0.0170967823,-0.0153487262
2019-06-27,-0.0080485403,-0.0045487875,0.0002868251,-0.0039542105,0.0045298604,0.0036143295
2019-06-28,0.0056303642,0.0038273256,-0.0248568081,-0.0078502909,0.0015051482,0.0098942950
2019-07-01,0.0127809561,-0.0064704890,-0.0118576729,0.0142009734,-0.0105690906,0.0037089726
2019-07-02,-0.0100372154,0.0039416273,-0.0080685074,0.0017351401,0.0124332780,0.0040506835
2019-07-03,0.0035114696,0.0138513925,-0.0119837924,0.0048905999,-0.0138772214,0.0049126952
2019-07-04,0.0048173762,-0.0087069632,-0.0019284556,0.0164567075,0.0013546441,-0.0132635399
2019-07-05,0.0021183809,0.0097189280,0.0120189456,0.0174780867,-0.0071325610,-0.0018462260
2019-07-08,0.0069318602,-0.0113698171,0.0029496267,-0.0007879926,0.0142573808,0.0112646923
2019-07-09,-0.0171315274,-0.0130555166,0.0129505937,0.0031974804,-0.0030374660,-0.0175781911
2019-07-10,-0.0023577619,0.0108415971,-0.0041220579,-0.0120610947,-0.0043680581,0.0084948068
2019-07-11,-0.0036114747,0.0023030711,0.0134059643,-0.0087215690,0.0008197799,-0.0082589800
2019-07-12,0.0106847999,-0.0031699852,-0.0046581774,0.0021598053,-0.0026804096,-0.0118287045
2019-07-15,0.0021577224,0.0202521374,0.0006746291,-0.0049294800,0.0101535219,0.0022556057
2019-07-16,0.0089948177,0.0117214319,0.0132744275,-0.0040657342,0.0035244367,-0.0187868674
2019-07-17,0.0032984171,-0.0160072882,-0.0051877133,0.0033491655,-0.0085930394,0.0045387210
2019-07-18,-0.0132760777,0.0042092005,0.0054696092,-0.0026115792,0.0105061209,0.0082423245
2019-07-19,-0.0078247845,0.0017017277,0.0180313247,-0.0016399866,-0.0042404209,0.0051315839
2019-07-22,0.0151765201,0.0124320226,0.0039823883,-0.0074389239,-0.0134936143,-0.0054134955
2019-07-23,-0.0030790021,0.0151954259,0.0009075843,-0.0006788619,-0.0025750930,0.0020156752
2019-07-24,-0.0107075184,0.0059553790,0.0015182866,-0.0083362485,0.0068845425,-0.0019496597
2019-07-25,-0.0135652331,-0.0162888311,0.0009510597,0.0106167635,0.0085892536,0.0125508810
2019-07-26,-0.0048793532,0.0007350806,0.0053156103,0.0109752277,0.0099906157,0.0126855181
2019-07-29,0.0003069865,0.0043668719,-0.0035575543,-0.0020517887,-0.0021558962,0.0010413430
2019-07-30,0.0012252252,0.0204783688,0.0036111882,0.0126510817,0.0040513743,0.0143362903
2019-07-31,0.0072907024,0.0121176201,-0.0039785065,-0.0087243843,0.0220517271,0.0092879919
2019-08-01,-0.0084251972,-0.0051055568,0.0070281541,0.0014791963,0.0132078601,0.0109566470
2019-08-02,-0.0072512264,-0.0150131349,0.0057772964,0.0008945583,-0.0132769720,0.0060510061
2019-08-05,0.0054015933,-0.0077709440,0.0016346797,-0.0074234472,-0.0051644215,-0.0029476674
2019-08-06,-0.0026000267,0.0043836730,0.0230570187,0.0042109354,0.0057488859,-0.0086209079
2019-08-07,0.0013087304,-0.0116906425,-0.0010129546,-0.0003015816,-0.0100921790,-0.0069607500
2019-08-08,0.0003723181,0.0096822823,0.0082004763,0.0021208984,0.0016300096,-0.0115809538
2019-08-09,-0.0091986963,0.0251230359,-0.0016190211,0.0138467626,-0.0129500070,0.0014505088
2019-08-12,0.0116746950,-0.0114172966,-0.0164402349,0.0178627707,0.0001756385,-0.0048234064
2019-08-13,0.0009713963,0.0107486350,-0.0021598040,0.0107687382,0.0130574552,-0.0061309393
2019-08-14,0.0018143184,-0.0018694828,0.0028731315,-0.0143887343,-0.0044751805,0.0093037466
2019-08-15,-0.0104721074,0.0115384863,-0.0067337320,-0.0010870259,0.0006380472,-0.0057794110
2019-08-16,-0.0056926236,-0.0207844260,0.0191322028,0.0098473815,0.0049823535,-0.0008328879
2019-08-19,-0.0002926183,0.0136166704,0.0211526515,-0.0043919190,-0.0006750535,-0.0068633668
2019-08-20,0.0141645098,-0.0075803714,0.0047351516,-0.0064727856,0.0100595450,-0.0168828739
2019-08-21,0.0071628589,-0.0183672356,-0.0005578326,0.0100882634,0.0147401310,0.0185235544
2019-08-22,0.0005401049,0.0036610213,0.0148274828,-0.0004966701,0.0080035124,-0.0048229575
2019-08-23,-0.0156754761,0.0114895849,0.0105069507,0.0023140659,0.0042588420,0.0093271378
2019-08-26,-0.0035981149,0.0180711165,-0.0022315372,-0.0002131651,0.0019297527,0.0016821948
2019-08-27,-0.0125468366,-0.0002071786,0.0016019502,0.0045912525,0.0137000692,-0.0028963041
2019-08-28,-0.0165717099,-0.0211089960,0.0140027354,-0.0073856005,-0.0086858025,-0.0042343834
2019-08-29,-0.0034144250,0.0002209402,-0.0017243136,0.0105087390,0.0039086307,-0.0047010831
2019-08-30,0.0128829642,0.0052267461,0.0031431756,0.0054673531,0.0071443560,0.0077436841
2019-09-02,-0.0042683679,-0.0049091234,0.0042770497,0.0010777204,-0.0033196338,0.0015382405
2019-09-03,0.0028682288,0.0083494849,-0.0068632918,-0.0144157373,0.0069012964,0.0084135735
2019-09-04,-0.0049537020,-0.0199586330,0.0060457915,-0.0083562219,-0.0282823129,-0.0022221660
2019-09-05,0.0019121150,0.0061321963,0.0018517667,-0.0166475371,-0.0057354070,0.0117311716
2019-09-06,0.0014555064,0.0050652747,0.0022119832,0.0111355997,0.0054657770,0.0151555101
2019-09-09,-0.0065536257,-0.0034454889,0.0051878263,0.0047645066,-0.0047255742,-0.0055324545
2019-09-10,0.0093925217,0.0107359282,0.0104783314,0.0116534715,-0.0065187976,0.0152535709
2019-09-11,0.0181840186,0.0002018274,-0.0030379282,0.0136058934,0.0117356138,-0.0050006512
2019-09-12,-0.0149643761,-0.0010744900,-0.0023203005,0.0043145702,0.0015073708,0.0110713169
2019-09-13,-0.0056735393,0.0096008587,-0.0085518187,0.0011812262,0.0099764922,0.0006624153
2019-09-16,-0.0100176447,-0.0042448354,0.0111809341,0.0074739738,-0.0010751840,0.0088856251
2019-09-17,-0.0157929686,0.0038655687,-0.0010762035,-0.0081347627,0.0368714824,-0.0032230088
2019-09-18,0.0024370163,-0.0213794817,-0.0182044928,-0.0267308930,0.0011157710,0.0060663348
2019-09-19,0.0449122166,0.0026149800,0.0204116619,-0.0238132278,-0.0067396768,0.0119573782
2019-09-20,-0.0069947154,-0.0084608751,-0.0230201899,-0.0041676936,0.0095199255,0.0049631904
2019-09-23,0.0053519762,0.0400868460,0.0055245976,0.0279795914,0.0042565173,-0.0150353417
2019-09-24,0.0045830820,-0.0157164535,0.0101032309,0.0092900109,-0.0098435759,-0.0094302488
2019-09-25,-0.0241503960,-0.0075505818,0.0235781421,0.0017667109,0.0174825940,0.0204715156
2019-09-26,-0.0155461548,0.0301350943,0.0234497238,-0.0104750616,0.0268981618,-0.0086254637
2019-09-27,0.0042332941,-0.0382790436,0.0138880844,-0.0232302962,0.0141106255,-0.0104726489
2019-09-30,-0.0027752010,-0.0242026613,-0.0102895579,0.0106255358,0.0064082763,0.0007517302
2019-10-01,-0.0136877540,-0.0401506362,0.0132538754,-0.0073176431,-0.0168950309,-0.0330713352
2019-10-02,0.0243801104,0.0020161116,-0.0131320810,-0.0255699971,-0.0179753123,0.0050896361
2019-10-03,-0.0269819065,-0.0080363506,-0.0233534055,-0.0089621818,-0.0028393728,-0.0095356136
2019-10-04,-0.0074955689,-0.0295799314,0.0028493519,-0.0106928535,-0.0057047255,0.0057336577
2019-10-07,0.0105311063,0.0223865010,0.0212280239,0.0083567964,0.0239763617,0.0037306934
2019-10-08,0.0050712925,-0.0040523393,-0.0153904375,0.0156900410,-0.0027804921,0.0009576297
2019-10-09,-0.0027626503,0.0008280188,-0.0086173260,0.0045909313,-0.0038861955,0.0068049653
2019-10-10,0.0072291986,-0.0231688304,0.0037954988,0.0101547850,0.0032660189,-0.0058376379
2019-10-11,-0.0133500107,-0.0237563553,-0.0168164149,0.0326115140,0.0268843492,-0.0332305481
2019-10-14,0.0259880161,-0.0053653617,-0.0425428216,-0.0129409320,0.0002090719,0.0008907540
2019-10-15,0.0016833927,0.0046374027,-0.0208571949,-0.0172110601,-0.0028215312,-0.0179917262
2019-10-16,-0.0023234108,-0.0058492653,-0.0045300114,0.0056545968,-0.0102506113,-0.0228192441
2019-10-17,0.0200758874,-0.0040254890,0.0009193807,0.0431340588,-0.0262453933,0.0437468299
2019-10-18,0.0060144548,0.0149822954,-0.0167515192,0.0022193811,-0.0043877241,-0.0167306247
2019-10-21,-0.0224863722,-0.0304276205,-0.0040764128,-0.0005511403,0.0084638764,0.0075852498
2019-10-22,-0.0246191022,0.0082117260,0.0168877278,-0.0064045968,-0.0095489434,0.0107635783
2019-10-23,-0.0091920119,0.0202317626,-0.0142186136,-0.0036422160,0.0088857392,0.0023333060
2019-10-24,-0.0029036473,0.0255908452,-0.0059089390,0.0120081733,0.0053511628,-0.0003915413
2019-10-25,-0.0151169725,0.0204822039,0.0039275540,0.0086120262,0.0081467802,-0.0020596716
2019-10-28,0.0280020758,-0.0048622584,0.0007151167,-0.0018758059,0.0040443202,0.0226387581
2019-10-29,-0.0214464516,-0.0367682739,0.0034971814,0.0245138634,0.0000947006,0.0086913166
2019-10-30,0.0106325693,0.0193209642,0.0145544686,0.0151470357,-0.0228002488,-0.0080725847
2019-10-31,0.0210509140,0.0044245701,-0.0089919855,-0.0082783486,0.0144416364,-0.0039182986
2019-11-01,-0.0042388171,0.0159965271,-0.0174953918,-0.0171384008,-0.0060225391,0.0029168001
2019-11-04,0.0051768740,-0.0128934911,-0.0161594342,-0.0114053726,-0.0003795057,0.0128252500
2019-11-05,0.0060615505,0.0208104327,-0.0106514872,-0.0093940104,0.0326292755,-0.0060378420
2019-11-06,-0.0266918431,0.0153131098,-0.0086420332,-0.0332534398,-0.0061324485,0.0241348917
2019-11-07,-0.0242348826,-0.0235256098,-0.0021290511,0.0093687978,0.0016458518,-0.0213895742
2019-11-08,0.0029852702,0.0134662465,-0.0051107068,-0.0039672205,0.0151667813,-0.0069036109
2019-11-11,-0.0043513234,-0.0171645895,0.0152120222,0.0021678494,-0.0065957769,0.0100250202
2019-11-12,-0.0208028054,-0.0016651886,0.0100287448,0.0139751464,-0.0129277466,-0.0115952986
2019-11-13,0.0126939976,0.0219442403,0.0228906016,-0.0152373840,0.0145146736,0.0140524550
2019-11-14,-0.0179715000,-0.0253337368,0.0018787237,-0.0108716887,-0.0251886951,-0.0183281249
2019-11-15,-0.0136333808,-0.0058898723,-0.0015564886,-0.0245525182,-0.0284890004,-0.0393868304
2019-11-18,0.0127476788,0.0092406237,-0.0153756769,-0.0222739292,0.0031858039,0.0140871692
2019-11-19,0.0062514680,-0.0110209270,-0.0073100972,-0.0263173431,-0.0232113254,0.0168978978
2019-11-20,0.0147206980,-0.0273597761,0.0155022489,-0.0047100799,0.0181266906,-0.0112509304
2019-11-21,0.0082307464,-0.0062555585,-0.0186931223,-0.0057092371,-0.0158867438,-0.0202202227
2019-11-22,-0.0286766956,-0.0095737707,-0.0242986309,-0.0110718324,-0.0312040786,-0.0191757416
