date,spot_ret_0,spot_ret_1,spot_ret_2,spot_ret_3,spot_ret_4,spot_ret_5,rate_diff_0,rate_diff_1,rate_diff_2,rate_diff_3,rate_diff_4,rate_diff_5
2018-04-03,-0.0017752332,0.0007712216,0.0045456875,0.0041792962,-0.0044966351,-0.0009532546,0.0528764485,0.0359539600,0.0248460432,0.0092288495,-0.0056202849,-0.0212694117
2018-04-04,-0.0071378738,-0.0027500938,0.0041389413,0.0014025684,-0.0020396532,0.0039736792,0.0530317757,0.0361259960,0.0253685928,0.0091301939,-0.0061887424,-0.0213015311
2018-04-05,-0.0045540096,-0.0012239125,-0.0027601722,0.0010671454,0.0041066464,0.0002534689,0.0534980233,0.0360133214,0.0260685700,0.0089267902,-0.0064621620,-0.0210350695
2018-04-06,0.0019415213,-0.0038662463,-0.0047812203,-0.0041303942,0.0010966010,-0.0005842260,0.0545138020,0.0361890511,0.0257845101,0.0085233368,-0.0072241903,-0.0210589445
2018-04-09,0.0036921000,-0.0020791247,0.0004791370,-0.0002765343,-0.0024414539,0.0022898057,0.0545750649,0.0359111728,0.0256310407,0.0088054172,-0.0067448409,-0.0207761946
2018-04-10,0.0020866754,0.0028496693,0.0014274616,-0.0040637728,-0.0005283467,-0.0071236569,0.0545129208,0.0355264547,0.0252144412,0.0086726467,-0.0075081305,-0.0205237852
2018-04-11,0.0078801946,-0.0043726849,-0.0026557658,0.0084720689,0.0027334029,-0.0084507861,0.0544534525,0.0353844570,0.0256520677,0.0088193211,-0.0076858387,-0.0201282913
2018-04-12,-0.0039115774,0.0005794497,-0.0028870884,0.0003540390,0.0006928953,0.0028280640,0.0538432819,0.0354475530,0.0254112645,0.0095221834,-0.0080426342,-0.0197938863
2018-04-13,0.0006685339,0.0038574261,-0.0012261689,-0.0028931237,0.0038839600,-0.0040420362,0.0543115158,0.0357846563,0.0251147641,0.0086546723,-0.0077515633,-0.0200774332
2018-04-16,-0.0058668133,-0.0023732022,0.0020098216,-0.0020861976,0.0026644121,0.0037460176,0.0548754912,0.0363147455,0.0246031960,0.0082606575,-0.0078953470,-0.0199730079
2018-04-17,0.0033792837,0.0034833937,-0.0096485531,-0.0092593898,0.0014480945,-0.0051684422,0.0551836277,0.0362512513,0.0251478334,0.0081118237,-0.0080779561,-0.0194225257
2018-04-18,0.0051003863,0.0031799101,-0.0024152615,-0.0014866301,-0.0023475498,0.0017917381,0.0546104578,0.0360592920,0.0254893188,0.0085750752,-0.0078494718,-0.0188518955
2018-04-19,-0.0028128633,0.0004159156,0.0026099035,-0.0012085330,-0.0023315894,0.0007710424,0.0543249848,0.0360343427,0.0262958475,0.0079233062,-0.0078895123,-0.0191763159
2018-04-20,-0.0050720010,-0.0032288709,-0.0010151864,-0.0023936325,-0.0020679296,0.0005788914,0.0547075777,0.0358846453,0.0261169410,0.0080319017,-0.0072664685,-0.0191919898
2018-04-23,0.0052274241,-0.0055988839,0.0002033362,-0.0021515144,-0.0030101528,0.0060885810,0.0548049132,0.0372365920,0.0263206930,0.0080185046,-0.0077980386,-0.0193168838
2018-04-24,-0.0025839981,-0.0007236390,0.0002037741,-0.0004320533,-0.0016862845,0.0029066568,0.0542952552,0.0371337528,0.0268545375,0.0077864860,-0.0081072630,-0.0192513561
2018-04-25,-0.0065133760,-0.0051410638,-0.0079092645,-0.0098369296,0.0008880966,0.0013595494,0.0544338518,0.0372055537,0.0273661751,0.0079271594,-0.0083519620,-0.0187791525
2018-04-26,0.0028988438,-0.0012276486,-0.0008060283,0.0055928097,0.0048863096,0.0117125397,0.0543409214,0.0379748343,0.0271261611,0.0078350816,-0.0085592206,-0.0188158049
2018-04-27,0.0015059929,0.0038553660,0.0027609716,-0.0010695497,0.0063915294,0.0001940840,0.0540327266,0.0376672307,0.0271164546,0.0080838588,-0.0076762015,-0.0195182045
2018-04-30,0.0010504219,-0.0014665663,0.0010270931,0.0061996469,0.0068163859,0.0116231064,0.0542591228,0.0370768259,0.0273202091,0.0077352875,-0.0075582379,-0.0195066509
2018-05-01,-0.0039397491,0.0038775412,-0.0058103142,0.0037681894,-0.0023541337,0.0003490812,0.0540042124,0.0373576134,0.0269870709,0.0079864808,-0.0077229987,-0.0190257075
2018-05-02,0.0022042744,0.0015630605,0.0045682635,-0.0045995584,0.0004030726,-0.0012198208,0.0538049805,0.0369083834,0.0272778311,0.0077193995,-0.0085102269,-0.0190107308
2018-05-03,-0.0039135692,0.0001321746,0.0011752179,0.0037611738,0.0048636982,0.0089951218,0.0533453287,0.0363695936,0.0270997759,0.0081653788,-0.0087460640,-0.0186720863
2018-05-04,-0.0095718847,0.0042159770,-0.0060846047,-0.0029925377,0.0082875974,0.0032784236,0.0530878778,0.0368757818,0.0270785784,0.0077473519,-0.0090290561,-0.0188771206
2018-05-07,-0.0009397175,0.0048900298,-0.0022905240,0.0001357672,0.0042019963,0.0005297796,0.0532608694,0.0365159591,0.0270733424,0.0074999748,-0.0094583406,-0.0186549092
2018-05-08,0.0023721862,-0.0001861570,0.0073998195,0.0005515440,-0.0088456918,0.0031555798,0.0533363107,0.0364645464,0.0270454417,0.0077226038,-0.0101500781,-0.0176517032
2018-05-09,0.0025768931,0.0023249261,0.0063803097,-0.0022303495,0.0069137702,-0.0066298361,0.0532986491,0.0365115143,0.0269708277,0.0077819898,-0.0103193917,-0.0173946272
2018-05-10,0.0014614767,0.0026744524,0.0087919096,-0.0035066231,-0.0029007962,-0.0038979167,0.0536714954,0.0370704988,0.0267832304,0.0074713753,-0.0116990823,-0.0171476548
2018-05-11,-0.0058008614,0.0048602271,-0.0029125559,-0.0009596390,0.0043128875,0.0065078617,0.0537902183,0.0373132604,0.0256700223,0.0080246802,-0.0119220601,-0.0176409251
2018-05-14,0.0013266737,-0.0055336478,-0.0065426612,-0.0038004461,-0.0036745728,0.0016020213,0.0531478478,0.0377789518,0.0259127168,0.0078234273,-0.0120673749,-0.0167600411
2018-05-15,-0.0033983347,0.0004825787,0.0011472806,-0.0005470303,0.0017290472,-0.0025575374,0.0534557489,0.0375033362,0.0259596829,0.0075986470,-0.0123623832,-0.0168511208
2018-05-16,-0.0005117723,0.0040620987,-0.0025367253,0.0097468657,0.0027320676,-0.0024312040,0.0536948295,0.0371703393,0.0263674290,0.0078097559,-0.0130995930,-0.0169694525
2018-05-17,-0.0040917802,0.0071579497,-0.0013698359,-0.0009243751,-0.0021176939,0.0064590133,0.0535098463,0.0376493968,0.0262535599,0.0079767211,-0.0140648402,-0.0177535045
2018-05-18,0.0007457760,0.0065536308,0.0078439254,-0.0005219415,0.0056243329,0.0040748352,0.0536178394,0.0371393596,0.0257008601,0.0082224417,-0.0143536930,-0.0173345821
2018-05-21,-0.0052837785,-0.0015880222,0.0049927938,0.0075788574,0.0003182356,-0.0073125965,0.0532823483,0.0369902845,0.0255170025,0.0078819531,-0.0136893188,-0.0169970586
2018-05-22,-0.0041544486,0.0037727539,0.0023484064,0.0018339461,0.0020756030,0.0004356659,0.0533662038,0.0370059825,0.0246073671,0.0079240449,-0.0131821285,-0.0167952494
2018-05-23,0.0002741028,0.0012753221,0.0049116910,-0.0058868192,0.0007883576,0.0004870324,0.0539667966,0.0368773865,0.0252878343,0.0087664545,-0.0126573148,-0.0170489217
2018-05-24,0.0025994323,0.0017528763,-0.0019931097,-0.0050300483,0.0062422509,0.0011362649,0.0533919126,0.0366949201,0.0247800024,0.0085531455,-0.0121577227,-0.0171796636
2018-05-25,-0.0018143028,-0.0024590337,-0.0028514188,0.0013848984,0.0005730505,0.0008642771,0.0540057203,0.0367802071,0.0249101254,0.0084583289,-0.0120293149,-0.0174731897
2018-05-28,0.0081638536,-0.0011895599,-0.0026781533,0.0040774615,0.0012480148,-0.0000782176,0.0537754589,0.0360224780,0.0252276851,0.0086823124,-0.0125114772,-0.0177114592
2018-05-29,0.0012782539,0.0023461643,-0.0033829630,0.0056953705,0.0006964673,-0.0046313440,0.0536141607,0.0362101283,0.0258244009,0.0088209751,-0.0111392612,-0.0175352397
2018-05-30,-0.0020407414,0.0031116707,0.0003372661,0.0015334520,-0.0008974626,-0.0044468614,0.0536755847,0.0364844630,0.0259918757,0.0080953615,-0.0106831213,-0.0176215780
2018-05-31,-0.0047271523,-0.0052183253,0.0000803304,0.0000582595,-0.0009233469,0.0038516645,0.0542576057,0.0366960389,0.0265767222,0.0086753164,-0.0109102939,-0.0174013649
2018-06-01,-0.0003794390,0.0085456291,-0.0024138387,-0.0032724001,-0.0033867943,-0.0018107003,0.0543206269,0.0375344523,0.0266243268,0.0079826133,-0.0106506840,-0.0176752926
2018-06-04,0.0033892312,0.0002424596,0.0021398927,-0.0048195641,0.0008755235,0.0010049603,0.0534578827,0.0369661585,0.0263411562,0.0074329117,-0.0106073082,-0.0177795790
2018-06-05,0.0018729069,0.0004725742,0.0042903382,-0.0007337300,-0.0002092646,0.0090898599,0.0543218978,0.0373570615,0.0266806659,0.0077196792,-0.0100705416,-0.0174296174
2018-06-06,-0.0018472401,0.0019200608,-0.0013696995,-0.0012558534,0.0045017155,-0.0033305555,0.0544220176,0.0374296776,0.0269902037,0.0078207239,-0.0096074261,-0.0171402783
2018-06-07,0.0016912265,0.0000041263,-0.0025905289,-0.0064066919,-0.0007831261,-0.0013507957,0.0537289602,0.0378362733,0.0271956176,0.0078607299,-0.0093959342,-0.0169164513
2018-06-08,-0.0000066777,0.0021869479,0.0023839293,-0.0021658181,-0.0021885460,-0.0040584771,0.0534729209,0.0374144773,0.0272287927,0.0076910931,-0.0096195390,-0.0170325061
2018-06-11,-0.0039660985,0.0012983995,0.0009274189,0.0045785856,-0.0019539570,-0.0075070597,0.0531333989,0.0366184561,0.0276794101,0.0077102315,-0.0096374576,-0.0180404802
2018-06-12,-0.0004452956,0.0067009527,0.0005446738,0.0009161813,0.0015633692,-0.0013316865,0.0535958684,0.0369479482,0.0276601465,0.0078232338,-0.0105451949,-0.0180506389
2018-06-13,0.0052860220,0.0009779663,-0.0027054466,0.0007799852,0.0008806173,-0.0058623246,0.0537299477,0.0367774081,0.0269332728,0.0074556648,-0.0108959237,-0.0181552817
2018-06-14,-0.0044768235,0.0037088952,-0.0039708859,-0.0026481075,-0.0008207934,0.0018015827,0.0537150867,0.0372181714,0.0271525002,0.0076782061,-0.0108441507,-0.0178718354
2018-06-15,0.0102712581,0.0033182860,0.0060124755,-0.0068145504,0.0013154328,0.0002009152,0.0539279445,0.0371193581,0.0265464345,0.0076736897,-0.0103585631,-0.0177797549
2018-06-18,-0.0013583918,-0.0058012373,-0.0013097838,0.0017538442,-0.0034500314,0.0005956980,0.0540880267,0.0366454741,0.0267596746,0.0077950993,-0.0104655078,-0.0182277592
2018-06-19,-0.0018771621,-0.0053048825,-0.0012748063,-0.0030043700,-0.0018123428,-0.0019280130,0.0544699650,0.0367289325,0.0265630612,0.0081379710,-0.0102711055,-0.0180939519
2018-06-20,0.0031724122,-0.0019111547,-0.0043088426,-0.0031364008,-0.0019027737,0.0018821588,0.0542393697,0.0363782821,0.0265928491,0.0083769656,-0.0100529231,-0.0179360410
2018-06-21,0.0013669316,-0.0023360305,0.0027265380,0.0025530459,-0.0045463574,-0.0010258409,0.0541158816,0.0369401875,0.0264479477,0.0088168074,-0.0106805197,-0.0174872985
2018-06-22,-0.0007219299,0.0031216270,-0.0017459556,0.0020398039,0.0015831332,-0.0054175742,0.0544892425,0.0378009960,0.0264448930,0.0090032705,-0.0101165068,-0.0175291153
2018-06-25,-0.0017590012,0.0075791219,-0.0024469920,0.0029892122,-0.0063574688,0.0007024359,0.0541865910,0.0376622949,0.0267904867,0.0089797436,-0.0096899336,-0.0177517397
2018-06-26,0.0002567399,-0.0023854356,0.0052998496,-0.0027801595,-0.0041696871,-0.0048851760,0.0546953761,0.0379169445,0.0267469684,0.0087550165,-0.0098042546,-0.0168902282
2018-06-27,-0.0021551147,0.0050467435,-0.0032391923,0.0022317500,-0.0004192396,0.0012596945,0.0544205750,0.0380912082,0.0268472773,0.0083311842,-0.0091809670,-0.0167513480
2018-06-28,-0.0034202108,-0.0038941820,-0.0004658023,-0.0065531102,0.0005714246,0.0025541725,0.0547613359,0.0380206347,0.0270395837,0.0077947682,-0.0092476172,-0.0164407197
2018-06-29,0.0050429196,0.0005834851,-0.0027504630,0.0131346959,-0.0025629555,0.0034344058,0.0540398179,0.0382840852,0.0270791580,0.0080932520,-0.0094948169,-0.0173581962
2018-07-02,0.0062854447,-0.0032548751,0.0035162005,0.0000987169,-0.0057240240,-0.0021593804,0.0543779925,0.0385488136,0.0268603895,0.0077228814,-0.0097602819,-0.0173657781
2018-07-03,-0.0013914924,-0.0009027375,0.0036528669,0.0020574544,-0.0020628856,-0.0044135513,0.0540700627,0.0386970670,0.0263060121,0.0073716736,-0.0097603562,-0.0172059996
2018-07-04,-0.0024042610,-0.0048270521,0.0031732915,0.0001664353,0.0019385351,0.0022641523,0.0536194499,0.0383809635,0.0263481775,0.0074919473,-0.0097661856,-0.0169966103
2018-07-05,0.0012427528,0.0061329907,0.0024549809,-0.0029008989,0.0026667765,-0.0033074494,0.0536017753,0.0383196125,0.0265115223,0.0072109879,-0.0101862239,-0.0169052414
2018-07-06,0.0054959171,-0.0013127933,0.0030055504,0.0003419074,-0.0003069029,0.0015149743,0.0526566945,0.0382990275,0.0264733769,0.0072873859,-0.0095262126,-0.0175353705
2018-07-09,-0.0053164692,-0.0000102094,0.0042175325,0.0007521765,0.0036759441,0.0008662251,0.0528002751,0.0383285608,0.0268464573,0.0072943783,-0.0098454331,-0.0182460313
2018-07-10,-0.0016221381,-0.0075809554,-0.0069208109,0.0009664159,-0.0033786314,-0.0040419218,0.0537457862,0.0381628186,0.0268872577,0.0073766041,-0.0098104345,-0.0180817649
2018-07-11,-0.0026938053,-0.0041550098,0.0008998448,-0.0050666830,0.0024139825,-0.0047877427,0.0536621336,0.0382452008,0.0265099882,0.0074346020,-0.0099526652,-0.0180817700
2018-07-12,-0.0009239971,0.0013374736,-0.0003831680,0.0009939683,0.0000448721,0.0010057867,0.0530213008,0.0378636805,0.0261814004,0.0080608462,-0.0096935579,-0.0180446287
2018-07-13,0.0012896430,0.0020883901,0.0032636584,0.0018308175,-0.0023719600,0.0026298022,0.0537261269,0.0376060869,0.0256219420,0.0084026892,-0.0096791971,-0.0179984732
2018-07-16,0.0056082782,0.0024994521,-0.0009869640,-0.0006669472,0.0004245923,-0.0015059760,0.0545036189,0.0371056801,0.0264433359,0.0082177511,-0.0095232696,-0.0181209045
2018-07-17,0.0011589743,0.0037283457,0.0058096479,-0.0010759915,-0.0015627069,-0.0039932503,0.0541482333,0.0369315001,0.0268386012,0.0079402275,-0.0099227898,-0.0184989239
2018-07-18,0.0100717160,0.0065225455,0.0024497688,0.0043270902,-0.0020064447,0.0013105052,0.0536991182,0.0374702589,0.0266718048,0.0082309009,-0.0100345957,-0.0181895372
2018-07-19,0.0019203898,-0.0063905241,-0.0089003243,0.0057364254,-0.0095910251,0.0002767642,0.0528384110,0.0371715654,0.0265971340,0.0080294692,-0.0090985405,-0.0176167445
2018-07-20,-0.0043907817,0.0032767773,0.0046215195,-0.0029525458,-0.0053726348,-0.0011791268,0.0526235840,0.0376798665,0.0264123327,0.0083564667,-0.0082626844,-0.0173463306
2018-07-23,-0.0005535388,0.0031126199,-0.0022589759,-0.0043860936,0.0061672242,-0.0057743888,0.0522697518,0.0385764054,0.0255562909,0.0086867145,-0.0084667248,-0.0171958187
2018-07-24,-0.0063392425,-0.0012611153,-0.0038011206,0.0019181608,-0.0005835210,0.0007014542,0.0526134402,0.0391595682,0.0263325424,0.0086396013,-0.0083117552,-0.0167248674
2018-07-25,0.0042801340,0.0083095320,-0.0003081791,-0.0074503945,0.0034244970,-0.0021636728,0.0523057486,0.0391326593,0.0267098107,0.0087498964,-0.0088658371,-0.0172206469
2018-07-26,-0.0014410632,-0.0050109283,0.0012597602,-0.0019547360,0.0000905997,-0.0025587343,0.0523024109,0.0393918473,0.0265917058,0.0085246081,-0.0093714794,-0.0174795419
2018-07-27,-0.0025511296,0.0020853023,-0.0008854818,-0.0031531761,0.0021550680,0.0013364781,0.0521849346,0.0395615391,0.0278743970,0.0078841457,-0.0091175264,-0.0174143477
2018-07-30,-0.0013098895,-0.0001659371,0.0082104022,0.0002615744,-0.0061482992,-0.0015181550,0.0522383385,0.0394532947,0.0280681288,0.0079184680,-0.0094934311,-0.0180305056
2018-07-31,0.0009693506,0.0004554813,-0.0035547347,0.0024733854,0.0002906701,0.0050322412,0.0517504665,0.0388567723,0.0289095789,0.0076708481,-0.0095032624,-0.0185434373
2018-08-01,0.0005521759,0.0047947020,-0.0003285169,0.0000910570,0.0044573613,-0.0034043255,0.0521877873,0.0392767691,0.0293239334,0.0077472515,-0.0090691910,-0.0186750818
2018-08-02,0.0032019914,-0.0033956550,0.0009473863,-0.0104566031,0.0036859659,0.0022239238,0.0521406989,0.0394534648,0.0293174094,0.0072585806,-0.0089959579,-0.0187704442
2018-08-03,0.0029646018,0.0015191112,-0.0007438867,-0.0126160222,-0.0001489882,0.0023665033,0.0518977616,0.0394041264,0.0296443776,0.0069019247,-0.0091959826,-0.0184283899
2018-08-06,-0.0017739557,-0.0076928148,-0.0038027432,-0.0011141670,0.0015701251,-0.0011469624,0.0514781620,0.0389811089,0.0293752838,0.0070647071,-0.0087132972,-0.0187656271
2018-08-07,0.0055853939,-0.0014144168,-0.0003714225,-0.0033080059,0.0031213807,0.0008800663,0.0510024927,0.0388899609,0.0283201540,0.0067023422,-0.0088630152,-0.0190162711
2018-08-08,-0.0024055939,-0.0006163459,0.0062089526,-0.0015075581,-0.0000877323,0.0024874629,0.0510825376,0.0389143151,0.0282679558,0.0062269133,-0.0084009354,-0.0194397564
2018-08-09,0.0008868165,0.0026452333,0.0045086528,-0.0014879725,-0.0043254615,-0.0016308164,0.0507357207,0.0388326465,0.0286474744,0.0065319815,-0.0082889374,-0.0196975143
2018-08-10,-0.0008995579,-0.0016296639,0.0020353342,0.0003947966,-0.0062474907,-0.0001174690,0.0508670704,0.0383727040,0.0287193426,0.0069192486,-0.0081660113,-0.0198354362
2018-08-13,-0.0033574434,0.0005891281,0.0011494348,0.0009129812,-0.0007947718,-0.0081958715,0.0516447007,0.0383677906,0.0292208231,0.0069690321,-0.0087689326,-0.0199090558
2018-08-14,0.0040178416,-0.0004319689,0.0012484009,0.0030235718,-0.0024521718,-0.0059099708,0.0513299350,0.0382025266,0.0299156230,0.0064474928,-0.0085535065,-0.0192423631
2018-08-15,0.0018671965,-0.0042816333,-0.0008623660,-0.0057828227,0.0038719645,0.0061583690,0.0515022648,0.0387914505,0.0300706814,0.0072630381,-0.0082826904,-0.0193493718
2018-08-16,0.0067635249,0.0033476882,-0.0042942532,-0.0058397072,0.0047528187,-0.0011623196,0.0510747779,0.0381050371,0.0296902674,0.0074179468,-0.0080812992,-0.0192030399
2018-08-17,-0.0000595769,0.0006093381,-0.0005647622,0.0032283975,0.0002293424,-0.0031715018,0.0508377124,0.0384902677,0.0295629568,0.0073546693,-0.0082886564,-0.0194485464
2018-08-20,-0.0021166626,-0.0032280533,0.0008866659,-0.0047513771,0.0008107420,-0.0014349196,0.0509712454,0.0389105775,0.0292724625,0.0081033167,-0.0079232125,-0.0195497593
2018-08-21,0.0013152508,0.0022300603,0.0007087759,0.0051251021,0.0046538520,0.0040679703,0.0507666321,0.0395931335,0.0292365164,0.0079810349,-0.0083155774,-0.0195704983
2018-08-22,-0.0020695736,-0.0004164469,-0.0017332931,0.0015702962,0.0036174560,-0.0012634321,0.0510285279,0.0393650479,0.0290183539,0.0072647527,-0.0079785935,-0.0201712593
2018-08-23,-0.0007910344,-0.0012373232,0.0017671807,-0.0024548888,-0.0026886107,-0.0073273535,0.0506312357,0.0394689044,0.0286646016,0.0066726324,-0.0078848739,-0.0202178556
2018-08-24,0.0056372969,0.0064689920,0.0004469684,0.0050970767,-0.0064045459,-0.0005579246,0.0509385049,0.0397925712,0.0286014897,0.0072619877,-0.0080508765,-0.0202428231
2018-08-27,-0.0007607957,-0.0013756717,-0.0015868721,0.0035791455,0.0005523069,0.0044207684,0.0513893252,0.0397593904,0.0282031411,0.0077597351,-0.0074709797,-0.0204505696
2018-08-28,-0.0091159196,0.0029240279,-0.0028506052,0.0043632105,0.0020499107,-0.0031920595,0.0516102833,0.0398839019,0.0281320969,0.0081315037,-0.0071784610,-0.0198883916
2018-08-29,0.0038825725,0.0022670730,0.0016823235,-0.0017141221,0.0025384367,0.0012710877,0.0516592260,0.0394783468,0.0281142911,0.0079259673,-0.0079205265,-0.0192988711
2018-08-30,-0.0005848109,0.0015025476,-0.0017309569,0.0012138236,-0.0027573614,0.0015189642,0.0513916336,0.0399980453,0.0284997529,0.0077847382,-0.0072795023,-0.0195654195
2018-08-31,-0.0008349801,-0.0011198284,-0.0021884558,-0.0013738138,-0.0005972762,-0.0011652126,0.0512956876,0.0396063910,0.0284408402,0.0079161143,-0.0063501484,-0.0196843385
2018-09-03,0.0074011544,0.0050578119,0.0059103382,-0.0017521421,0.0030910492,-0.0029627391,0.0513358407,0.0386788134,0.0284738535,0.0082584318,-0.0066670070,-0.0189524778
2018-09-04,-0.0041792566,-0.0039958972,-0.0034728073,-0.0000410713,-0.0033246515,0.0005578130,0.0514234259,0.0392589826,0.0284452362,0.0086348054,-0.0069035615,-0.0179900554
2018-09-05,0.0018119183,0.0038823158,0.0062541521,-0.0068598196,-0.0026042731,-0.0037758954,0.0513928445,0.0390904453,0.0284175219,0.0083011944,-0.0070008001,-0.0175441838
2018-09-06,-0.0032324794,0.0032545370,-0.0021013745,0.0103864578,-0.0012751650,-0.0018238081,0.0514744406,0.0383377340,0.0280931928,0.0080882419,-0.0071767940,-0.0177341838
2018-09-07,-0.0001607441,0.0022191566,-0.0007814974,-0.0049406379,-0.0019439990,0.0052919255,0.0505333061,0.0382604156,0.0286650175,0.0083082566,-0.0074247138,-0.0176851941
2018-09-10,0.0041134400,0.0071581346,-0.0025745193,0.0044674673,-0.0029530413,0.0000023965,0.0513952676,0.0383109863,0.0287620681,0.0077627838,-0.0078342565,-0.0179440292
2018-09-11,0.0064712778,-0.0033589991,0.0015657798,-0.0009408619,0.0070346753,0.0017361689,0.0515672729,0.0384790651,0.0284576572,0.0084054246,-0.0077502888,-0.0171317495
2018-09-12,-0.0040533261,-0.0023036042,0.0028372673,0.0005060188,0.0045812122,-0.0061875641,0.0513278814,0.0384722364,0.0279738377,0.0085748365,-0.0081346506,-0.0165670497
2018-09-13,0.0021509315,-0.0011434602,-0.0012095799,0.0036879048,0.0014343612,0.0009471510,0.0509492089,0.0385015880,0.0285150262,0.0079416124,-0.0077905002,-0.0162859480
2018-09-14,0.0032755987,-0.0061797129,-0.0043501741,-0.0067086437,-0.0021423592,-0.0000352503,0.0505159487,0.0382732843,0.0285935390,0.0082137805,-0.0077957370,-0.0160527244
2018-09-17,0.0007669178,-0.0066836844,0.0038154636,0.0010402970,-0.0011025638,-0.0033221643,0.0506444244,0.0383069945,0.0282779837,0.0087827445,-0.0079506259,-0.0155922985
2018-09-18,-0.0002193331,0.0052276653,0.0034863154,-0.0018645899,-0.0031474952,-0.0012715090,0.0511670678,0.0384662518,0.0284354975,0.0084267708,-0.0076407039,-0.0155342796
2018-09-19,-0.0005156127,0.0053036048,-0.0029834621,-0.0073703869,-0.0020410542,0.0017233898,0.0508016234,0.0379677760,0.0287303087,0.0074071713,-0.0074356173,-0.0155802066
2018-09-20,-0.0007674767,0.0005365669,-0.0013034802,-0.0033573698,0.0030623858,-0.0035692965,0.0504967623,0.0379390043,0.0295340070,0.0077163892,-0.0076914659,-0.0159355602
2018-09-21,-0.0023602604,0.0041713076,-0.0016706766,-0.0009875862,0.0050536117,-0.0008470839,0.0507326936,0.0379397659,0.0296855513,0.0071213130,-0.0080303648,-0.0157124535
2018-09-24,0.0014726723,0.0013334939,-0.0009164713,-0.0007855282,-0.0009182205,0.0029511873,0.0513079162,0.0375189008,0.0296376399,0.0076374285,-0.0075186211,-0.0160244729
2018-09-25,-0.0013778452,0.0061653646,-0.0027062932,0.0030791417,0.0013232653,0.0011004879,0.0520174660,0.0375296162,0.0303249088,0.0085675678,-0.0078611281,-0.0168224457
2018-09-26,-0.0036576498,-0.0014884648,0.0032001257,0.0015367817,0.0037261155,-0.0073704176,0.0521556199,0.0378407912,0.0304238062,0.0086333989,-0.0079912401,-0.0163726506
2018-09-27,-0.0101246324,-0.0014802445,-0.0014325764,-0.0021625383,0.0029667537,-0.0024305738,0.0524306281,0.0378488207,0.0301398650,0.0092667334,-0.0088679022,-0.0160081326
2018-09-28,0.0042709684,-0.0077966206,-0.0049300507,0.0033379251,0.0030346939,0.0062144562,0.0524431066,0.0373993371,0.0303887612,0.0090966472,-0.0086200174,-0.0164961001
2018-10-01,0.0009347425,0.0009649639,0.0026952115,-0.0046844482,-0.0002143476,0.0037232565,0.0520076924,0.0368097161,0.0302887254,0.0089960212,-0.0095638337,-0.0163984603
2018-10-02,0.0021111984,-0.0081067945,0.0018129003,-0.0068416599,0.0033570155,0.0004324782,0.0525124503,0.0368705455,0.0305784354,0.0086544361,-0.0095525144,-0.0161252240
2018-10-03,0.0089461063,-0.0037870842,-0.0013191020,0.0051509370,-0.0027972792,-0.0052849863,0.0529237609,0.0365308967,0.0302421306,0.0088763853,-0.0094693626,-0.0156821597
2018-10-04,0.0045865119,0.0002542964,0.0077949775,0.0075423885,-0.0099631025,0.0006605786,0.0533955483,0.0367092124,0.0299308362,0.0082074626,-0.0095764638,-0.0161359654
2018-10-05,-0.0015027812,-0.0012339101,-0.0014482576,-0.0004428904,-0.0041767765,-0.0010246854,0.0528028950,0.0365359529,0.0296752595,0.0080035872,-0.0101411360,-0.0162892036
2018-10-08,0.0014357459,-0.0007149567,-0.0045681690,0.0053015872,0.0002602483,-0.0027418583,0.0521325854,0.0376583700,0.0291521783,0.0071467247,-0.0099206784,-0.0162748573
2018-10-09,-0.0079305712,-0.0007054971,-0.0013981799,-0.0092378677,0.0004133434,-0.0034310345,0.0524014069,0.0373542276,0.0292020714,0.0074122569,-0.0101233619,-0.0169870338
2018-10-10,0.0051604938,-0.0042469583,-0.0032910318,-0.0033676969,-0.0003702881,-0.0035728153,0.0529913477,0.0372069738,0.0291394094,0.0074345616,-0.0102028254,-0.0165777820
2018-10-11,0.0022425134,0.0048336721,0.0010533950,-0.0059456446,-0.0016088295,-0.0073748623,0.0526424686,0.0369885792,0.0284803951,0.0075294770,-0.0098429845,-0.0162205285
2018-10-12,-0.0091012385,0.0003384635,0.0036429848,-0.0000435058,-0.0011743965,-0.0005151250,0.0534195057,0.0376041952,0.0285810733,0.0074574876,-0.0101602263,-0.0161822175
2018-10-15,-0.0006050209,0.0015727893,-0.0069385373,0.0065879664,-0.0033774002,-0.0006198971,0.0530205669,0.0380179065,0.0281333292,0.0077485142,-0.0099342554,-0.0163124009
2018-10-16,-0.0014414706,-0.0005164904,0.0008473222,0.0091970366,0.0009835763,-0.0024648525,0.0526202027,0.0383523888,0.0282620376,0.0071682947,-0.0102460860,-0.0163959777
2018-10-17,0.0007929443,0.0081412826,0.0068545789,-0.0028652272,-0.0019864517,-0.0013958985,0.0527100504,0.0393424201,0.0280880726,0.0065825454,-0.0096971184,-0.0155585779
2018-10-18,-0.0016814795,0.0010296189,-0.0017248525,-0.0060167152,0.0031012351,-0.0059442671,0.0527790012,0.0392012596,0.0285533790,0.0070483522,-0.0093797574,-0.0151754105
2018-10-19,0.0021928359,-0.0016652621,-0.0036039711,-0.0001382193,0.0006034977,0.0032118844,0.0523286031,0.0391433666,0.0285186349,0.0061118962,-0.0086673230,-0.0151858746
